value,time
319.0,2025-07-02T03:32:56.087970+00:00
343.2,2025-07-02T03:33:01.090938+00:00
308.2,2025-07-02T03:33:06.105497+00:00
339.7,2025-07-02T03:33:11.091826+00:00
303.2,2025-07-02T03:33:16.098953+00:00
341.9,2025-07-02T03:33:21.097537+00:00
308.6,2025-07-02T03:33:26.099937+00:00
349.1,2025-07-02T03:33:31.107309+00:00
325.1,2025-07-02T03:33:36.103106+00:00
326.7,2025-07-02T03:33:41.106561+00:00
312.8,2025-07-02T03:33:46.119057+00:00
337.8,2025-07-02T03:33:51.105562+00:00
317.9,2025-07-02T03:33:56.122357+00:00
324.7,2025-07-02T03:34:01.118247+00:00
325.0,2025-07-02T03:34:06.125610+00:00
311.6,2025-07-02T03:34:11.133310+00:00
314.0,2025-07-02T03:34:16.121760+00:00
323.8,2025-07-02T03:34:21.132424+00:00
312.0,2025-07-02T03:34:26.124908+00:00
324.2,2025-07-02T03:34:31.129797+00:00
319.8,2025-07-02T03:34:36.123142+00:00
332.4,2025-07-02T03:34:41.125565+00:00
332.4,2025-07-02T03:34:46.129635+00:00
323.7,2025-07-02T03:34:51.137035+00:00
310.0,2025-07-02T03:34:56.141988+00:00
315.2,2025-07-02T03:35:01.134339+00:00
336.1,2025-07-02T03:35:06.137027+00:00
319.4,2025-07-02T03:35:11.140926+00:00
311.2,2025-07-02T03:35:16.152272+00:00
310.4,2025-07-02T03:35:21.146666+00:00
333.9,2025-07-02T03:35:26.140502+00:00
320.7,2025-07-02T03:35:31.143235+00:00
343.5,2025-07-02T03:35:36.144340+00:00
348.3,2025-07-02T03:35:41.140260+00:00
330.2,2025-07-02T03:35:46.141697+00:00
331.8,2025-07-02T03:35:51.145023+00:00
339.8,2025-07-02T03:35:56.148133+00:00
318.5,2025-07-02T03:36:01.151449+00:00
331.5,2025-07-02T03:36:06.153243+00:00
341.1,2025-07-02T03:36:11.169399+00:00
317.8,2025-07-02T03:36:16.152197+00:00
329.8,2025-07-02T03:36:21.158641+00:00
307.8,2025-07-02T03:36:26.170231+00:00
326.4,2025-07-02T03:36:31.169019+00:00
311.6,2025-07-02T03:36:36.178609+00:00
313.1,2025-07-02T03:36:41.166616+00:00
322.0,2025-07-02T03:36:46.170561+00:00
339.2,2025-07-02T03:36:51.162397+00:00
310.9,2025-07-02T03:36:56.172491+00:00
300.6,2025-07-02T03:37:01.168535+00:00
302.3,2025-07-02T03:37:06.166811+00:00
337.0,2025-07-02T03:37:11.183372+00:00
331.0,2025-07-02T03:37:16.172749+00:00
330.9,2025-07-02T03:37:21.169971+00:00
308.4,2025-07-02T03:37:26.173436+00:00
334.8,2025-07-02T03:37:31.170945+00:00
300.9,2025-07-02T03:37:36.182050+00:00
331.9,2025-07-02T03:37:41.175872+00:00
307.6,2025-07-02T03:37:46.187266+00:00
327.5,2025-07-02T03:37:51.181294+00:00
306.0,2025-07-02T03:37:56.197100+00:00
346.6,2025-07-02T03:38:01.192103+00:00
304.7,2025-07-02T03:38:06.187643+00:00
300.5,2025-07-02T03:38:11.194112+00:00
342.3,2025-07-02T03:38:16.186082+00:00
310.4,2025-07-02T03:38:21.188609+00:00
341.2,2025-07-02T03:38:26.196091+00:00
344.0,2025-07-02T03:38:31.198686+00:00
344.1,2025-07-02T03:38:36.198327+00:00
304.4,2025-07-02T03:38:41.209983+00:00
314.7,2025-07-02T03:38:46.202854+00:00
347.9,2025-07-02T03:38:51.198039+00:00
338.0,2025-07-02T03:38:56.207597+00:00
333.9,2025-07-02T03:39:01.200902+00:00
305.4,2025-07-02T03:39:06.209735+00:00
309.6,2025-07-02T03:39:11.208387+00:00
300.2,2025-07-02T03:39:16.212934+00:00
344.8,2025-07-02T03:39:21.217736+00:00
329.0,2025-07-02T03:39:26.213825+00:00
338.2,2025-07-02T03:39:31.210749+00:00
319.9,2025-07-02T03:39:36.218977+00:00
309.7,2025-07-02T03:39:41.218364+00:00
312.5,2025-07-02T03:39:46.216409+00:00
331.8,2025-07-02T03:39:51.218331+00:00
345.7,2025-07-02T03:39:56.222077+00:00
334.8,2025-07-02T03:40:01.219163+00:00
323.7,2025-07-02T03:40:06.223465+00:00
307.1,2025-07-02T03:40:11.222396+00:00
316.9,2025-07-02T03:40:16.238491+00:00
309.4,2025-07-02T03:40:21.235315+00:00
344.2,2025-07-02T03:40:26.240976+00:00
336.0,2025-07-02T03:40:31.238218+00:00
340.4,2025-07-02T03:40:36.228767+00:00
316.1,2025-07-02T03:40:41.235150+00:00
321.9,2025-07-02T03:40:46.231651+00:00
321.0,2025-07-02T03:40:51.237698+00:00
336.1,2025-07-02T03:40:56.248741+00:00
303.0,2025-07-02T03:41:01.255199+00:00
334.1,2025-07-02T03:41:06.282294+00:00
324.0,2025-07-02T03:41:11.246282+00:00
317.4,2025-07-02T03:41:16.252746+00:00
307.1,2025-07-02T03:41:21.260740+00:00
324.1,2025-07-02T03:41:26.246999+00:00
315.0,2025-07-02T03:41:31.253731+00:00
340.9,2025-07-02T03:41:36.265366+00:00
308.4,2025-07-02T03:41:41.291500+00:00
316.2,2025-07-02T03:41:46.284222+00:00
306.1,2025-07-02T03:41:51.289524+00:00
300.1,2025-07-02T03:41:56.296347+00:00
324.2,2025-07-02T03:42:01.291826+00:00
301.5,2025-07-02T03:42:06.303682+00:00
325.2,2025-07-02T03:42:11.300089+00:00
337.8,2025-07-02T03:42:16.307715+00:00
301.9,2025-07-02T03:42:21.306303+00:00
310.3,2025-07-02T03:42:26.304103+00:00
309.2,2025-07-02T03:42:31.300294+00:00
339.1,2025-07-02T03:42:36.307382+00:00
347.5,2025-07-02T03:42:41.305387+00:00
340.8,2025-07-02T03:42:46.319380+00:00
339.2,2025-07-02T03:42:51.312028+00:00
328.3,2025-07-02T03:42:56.313574+00:00
330.0,2025-07-02T03:43:01.315068+00:00
327.5,2025-07-02T03:43:06.317727+00:00
349.2,2025-07-02T03:43:11.312968+00:00
324.5,2025-07-02T03:43:16.323521+00:00
336.7,2025-07-02T03:43:21.324005+00:00
329.9,2025-07-02T03:43:26.330907+00:00
328.1,2025-07-02T03:43:31.332367+00:00
307.7,2025-07-02T03:43:36.333294+00:00
347.3,2025-07-02T03:43:41.323543+00:00
314.1,2025-07-02T03:43:46.325050+00:00
318.9,2025-07-02T03:43:51.331713+00:00
321.9,2025-07-02T03:43:56.326870+00:00
340.7,2025-07-02T03:44:01.338339+00:00
347.8,2025-07-02T03:44:06.340083+00:00
304.3,2025-07-02T03:44:11.340762+00:00
317.2,2025-07-02T03:44:16.344776+00:00
344.6,2025-07-02T03:44:21.342323+00:00
349.3,2025-07-02T03:44:26.338463+00:00
345.8,2025-07-02T03:44:31.341008+00:00
333.5,2025-07-02T03:44:36.339137+00:00
343.1,2025-07-02T03:44:41.350948+00:00
318.0,2025-07-02T03:44:46.355495+00:00
315.0,2025-07-02T03:44:51.352078+00:00
327.4,2025-07-02T03:44:56.348207+00:00
320.6,2025-07-02T03:45:01.358580+00:00
301.4,2025-07-02T03:45:06.346851+00:00
318.7,2025-07-02T03:45:11.359131+00:00
314.4,2025-07-02T03:45:16.357225+00:00
318.8,2025-07-02T03:45:21.367167+00:00
346.6,2025-07-02T03:45:26.360433+00:00
335.4,2025-07-02T03:45:31.363978+00:00
333.5,2025-07-02T03:45:36.374851+00:00
305.6,2025-07-02T03:45:41.363837+00:00
326.0,2025-07-02T03:45:46.378715+00:00
310.6,2025-07-02T03:45:51.376170+00:00
301.2,2025-07-02T03:45:56.367393+00:00
325.0,2025-07-02T03:46:01.374368+00:00
319.1,2025-07-02T03:46:06.376712+00:00
303.0,2025-07-02T03:46:11.390030+00:00
323.3,2025-07-02T03:46:16.369322+00:00
331.2,2025-07-02T03:46:21.384880+00:00
313.2,2025-07-02T03:46:26.386029+00:00
327.5,2025-07-02T03:46:31.384931+00:00
336.5,2025-07-02T03:46:36.382426+00:00
323.8,2025-07-02T03:46:41.375374+00:00
