value,time
0.572,2025-07-02T02:27:11.027727+00:00
0.385,2025-07-02T02:27:16.025524+00:00
0.439,2025-07-02T02:27:21.021466+00:00
0.57,2025-07-02T02:27:26.031537+00:00
0.555,2025-07-02T02:27:31.024595+00:00
0.538,2025-07-02T02:27:36.021902+00:00
0.284,2025-07-02T02:27:41.030335+00:00
0.215,2025-07-02T02:33:48.253263+00:00
0.586,2025-07-02T02:33:51.140194+00:00
0.38,2025-07-02T02:33:56.150876+00:00
0.453,2025-07-02T02:34:01.144855+00:00
0.324,2025-07-02T02:34:06.139277+00:00
0.255,2025-07-02T02:34:11.155439+00:00
0.515,2025-07-02T02:34:16.152947+00:00
0.386,2025-07-02T02:34:21.158066+00:00
0.517,2025-07-02T02:34:26.144112+00:00
0.214,2025-07-02T02:34:31.156021+00:00
0.526,2025-07-02T02:34:36.157046+00:00
0.345,2025-07-02T03:20:23.531289+00:00
0.238,2025-07-02T03:20:25.755574+00:00
0.309,2025-07-02T03:20:30.764926+00:00
0.512,2025-07-02T03:20:35.765418+00:00
0.309,2025-07-02T03:20:40.772430+00:00
0.5,2025-07-02T03:20:45.759744+00:00
0.547,2025-07-02T03:20:50.763362+00:00
0.233,2025-07-02T03:20:55.762578+00:00
0.533,2025-07-02T03:21:00.774338+00:00
0.491,2025-07-02T03:21:05.772781+00:00
0.361,2025-07-02T03:21:10.767771+00:00
0.275,2025-07-02T03:21:15.770625+00:00
0.254,2025-07-02T03:21:20.779395+00:00
0.328,2025-07-02T03:21:25.779692+00:00
0.57,2025-07-02T03:21:30.780494+00:00
0.43,2025-07-02T03:21:35.771030+00:00
0.425,2025-07-02T03:21:40.782381+00:00
0.522,2025-07-02T03:21:45.777273+00:00
0.338,2025-07-02T03:21:50.781786+00:00
0.46,2025-07-02T03:21:55.785332+00:00
0.503,2025-07-02T03:22:00.791125+00:00
0.539,2025-07-02T03:22:05.791959+00:00
0.599,2025-07-02T03:22:10.786315+00:00
0.524,2025-07-02T03:22:15.797298+00:00
0.501,2025-07-02T03:22:20.796553+00:00
0.314,2025-07-02T03:22:25.789719+00:00
0.525,2025-07-02T03:22:30.790576+00:00
0.528,2025-07-02T03:22:35.796909+00:00
0.453,2025-07-02T03:22:40.792967+00:00
0.436,2025-07-02T03:22:45.803028+00:00
0.4,2025-07-02T03:22:50.804090+00:00
0.454,2025-07-02T03:22:55.802060+00:00
0.444,2025-07-02T03:23:00.808309+00:00
0.429,2025-07-02T03:23:05.808970+00:00
0.299,2025-07-02T03:23:10.801099+00:00
0.329,2025-07-02T03:23:15.807183+00:00
0.566,2025-07-02T03:23:20.807727+00:00
0.229,2025-07-02T03:23:25.814069+00:00
0.474,2025-07-02T03:23:30.812306+00:00
0.297,2025-07-02T03:23:35.816862+00:00
0.592,2025-07-02T03:23:40.812004+00:00
0.593,2025-07-02T03:23:45.808842+00:00
0.289,2025-07-02T03:23:50.809602+00:00
0.426,2025-07-02T03:23:55.807926+00:00
0.417,2025-07-02T03:24:00.827551+00:00
0.318,2025-07-02T03:24:05.812738+00:00
0.569,2025-07-02T03:24:10.840849+00:00
0.46,2025-07-02T03:24:15.833426+00:00
0.428,2025-07-02T03:24:20.821252+00:00
0.241,2025-07-02T03:24:25.823843+00:00
0.445,2025-07-02T03:24:30.833408+00:00
0.289,2025-07-02T03:24:35.832017+00:00
0.202,2025-07-02T03:24:40.829303+00:00
0.429,2025-07-02T03:24:45.832740+00:00
0.448,2025-07-02T03:24:50.831638+00:00
0.29,2025-07-02T03:24:55.837002+00:00
0.501,2025-07-02T03:25:00.830798+00:00
0.537,2025-07-02T03:25:05.837075+00:00
0.543,2025-07-02T03:25:10.841156+00:00
0.556,2025-07-02T03:25:15.847426+00:00
0.484,2025-07-02T03:25:20.840155+00:00
0.232,2025-07-02T03:25:25.844536+00:00
0.412,2025-07-02T03:25:30.839242+00:00
0.253,2025-07-02T03:25:35.855359+00:00
0.433,2025-07-02T03:25:40.852883+00:00
0.301,2025-07-02T03:25:45.851982+00:00
0.489,2025-07-02T03:25:50.843848+00:00
0.292,2025-07-02T03:25:55.844005+00:00
0.431,2025-07-02T03:26:00.854529+00:00
0.5,2025-07-02T03:26:05.848216+00:00
0.415,2025-07-02T03:26:10.859771+00:00
0.459,2025-07-02T03:26:15.853246+00:00
0.381,2025-07-02T03:26:20.868913+00:00
0.299,2025-07-02T03:26:25.859348+00:00
0.413,2025-07-02T03:26:30.860784+00:00
0.3,2025-07-02T03:26:35.857966+00:00
0.431,2025-07-02T03:26:40.861582+00:00
0.559,2025-07-02T03:26:45.863125+00:00
0.345,2025-07-02T03:26:50.869827+00:00
0.594,2025-07-02T03:26:55.868530+00:00
0.523,2025-07-02T03:27:00.873830+00:00
0.212,2025-07-02T03:27:05.868443+00:00
0.2,2025-07-02T03:27:10.881282+00:00
0.395,2025-07-02T03:27:15.881304+00:00
0.226,2025-07-02T03:27:20.878318+00:00
0.588,2025-07-02T03:27:25.880015+00:00
0.425,2025-07-02T03:27:30.874967+00:00
0.23,2025-07-02T03:27:35.889098+00:00
0.238,2025-07-02T03:27:40.884151+00:00
0.419,2025-07-02T03:27:45.887554+00:00
0.351,2025-07-02T03:27:50.894823+00:00
0.299,2025-07-02T03:27:55.885311+00:00
0.401,2025-07-02T03:28:00.891861+00:00
0.452,2025-07-02T03:28:05.898236+00:00
0.414,2025-07-02T03:28:10.899864+00:00
0.544,2025-07-02T03:28:15.893057+00:00
0.299,2025-07-02T03:28:20.896705+00:00
0.218,2025-07-02T03:28:25.903010+00:00
0.53,2025-07-02T03:28:30.906082+00:00
0.48,2025-07-02T03:28:35.901772+00:00
0.483,2025-07-02T03:28:40.896311+00:00
0.397,2025-07-02T03:28:45.914201+00:00
0.396,2025-07-02T03:28:50.909740+00:00
0.446,2025-07-02T03:28:55.914650+00:00
0.325,2025-07-02T03:29:00.914866+00:00
0.38,2025-07-02T03:29:05.906962+00:00
0.207,2025-07-02T03:29:10.905537+00:00
0.522,2025-07-02T03:29:15.917005+00:00
0.547,2025-07-02T03:29:20.920898+00:00
0.297,2025-07-02T03:29:25.916238+00:00
0.451,2025-07-02T03:29:30.912666+00:00
0.557,2025-07-02T03:29:35.925177+00:00
0.369,2025-07-02T03:29:40.923259+00:00
0.392,2025-07-02T03:29:45.922359+00:00
0.588,2025-07-02T03:29:50.923233+00:00
0.234,2025-07-02T03:29:55.918671+00:00
0.212,2025-07-02T03:30:00.922039+00:00
0.504,2025-07-02T03:30:05.927029+00:00
0.235,2025-07-02T03:30:10.929156+00:00
0.318,2025-07-02T03:30:15.932562+00:00
0.334,2025-07-02T03:30:20.932107+00:00
0.415,2025-07-02T03:30:25.932219+00:00
0.431,2025-07-02T03:30:30.927154+00:00
0.508,2025-07-02T03:30:35.934705+00:00
0.407,2025-07-02T03:30:40.959643+00:00
0.492,2025-07-02T03:30:46.033857+00:00
0.342,2025-07-02T03:30:51.037029+00:00
0.467,2025-07-02T03:30:56.037471+00:00
0.562,2025-07-02T03:31:01.088448+00:00
0.387,2025-07-02T03:31:06.040358+00:00
0.535,2025-07-02T03:31:11.049091+00:00
0.345,2025-07-02T03:31:16.044202+00:00
0.297,2025-07-02T03:31:21.049234+00:00
0.379,2025-07-02T03:31:26.050763+00:00
0.396,2025-07-02T03:31:31.048546+00:00
0.534,2025-07-02T03:31:36.054095+00:00
0.346,2025-07-02T03:31:41.051075+00:00
0.529,2025-07-02T03:31:46.045785+00:00
0.438,2025-07-02T03:31:51.053961+00:00
0.552,2025-07-02T03:31:56.049774+00:00
0.452,2025-07-02T03:32:01.056181+00:00
0.216,2025-07-02T03:32:06.062732+00:00
0.262,2025-07-02T03:32:11.066784+00:00
0.26,2025-07-02T03:32:16.066475+00:00
0.505,2025-07-02T03:32:21.072347+00:00
0.219,2025-07-02T03:32:26.065575+00:00
0.529,2025-07-02T03:32:31.073069+00:00
0.573,2025-07-02T03:32:36.065605+00:00
0.439,2025-07-02T03:32:41.069737+00:00
0.225,2025-07-02T03:32:46.082292+00:00
0.258,2025-07-02T03:32:51.083236+00:00
0.513,2025-07-02T03:32:56.070954+00:00
0.296,2025-07-02T03:33:01.073923+00:00
0.503,2025-07-02T03:33:06.086479+00:00
0.393,2025-07-02T03:33:11.074811+00:00
0.482,2025-07-02T03:33:16.080937+00:00
0.267,2025-07-02T03:33:21.079521+00:00
0.416,2025-07-02T03:33:26.081920+00:00
0.411,2025-07-02T03:33:31.088292+00:00
0.511,2025-07-02T03:33:36.085090+00:00
0.236,2025-07-02T03:33:41.084541+00:00
0.445,2025-07-02T03:33:46.097048+00:00
0.498,2025-07-02T03:33:51.087545+00:00
0.26,2025-07-02T03:33:56.101339+00:00
0.38,2025-07-02T03:34:01.098227+00:00
0.373,2025-07-02T03:34:06.106593+00:00
0.514,2025-07-02T03:34:11.111290+00:00
0.486,2025-07-02T03:34:16.102742+00:00
0.392,2025-07-02T03:34:21.112406+00:00
0.543,2025-07-02T03:34:26.102888+00:00
0.588,2025-07-02T03:34:31.107777+00:00
0.293,2025-07-02T03:34:36.101122+00:00
0.571,2025-07-02T03:34:41.104546+00:00
0.392,2025-07-02T03:34:46.108616+00:00
0.272,2025-07-02T03:34:51.119018+00:00
0.307,2025-07-02T03:34:56.118966+00:00
0.353,2025-07-02T03:35:01.114322+00:00
0.269,2025-07-02T03:35:06.118009+00:00
0.511,2025-07-02T03:35:11.119907+00:00
0.51,2025-07-02T03:35:16.131253+00:00
0.449,2025-07-02T03:35:21.125647+00:00
0.42,2025-07-02T03:35:26.120484+00:00
0.264,2025-07-02T03:35:31.124217+00:00
0.27,2025-07-02T03:35:36.122320+00:00
0.554,2025-07-02T03:35:41.121242+00:00
0.256,2025-07-02T03:35:46.121679+00:00
0.502,2025-07-02T03:35:51.125005+00:00
0.36,2025-07-02T03:35:56.128115+00:00
0.5,2025-07-02T03:36:01.131431+00:00
0.345,2025-07-02T03:36:06.132224+00:00
0.525,2025-07-02T03:36:11.147379+00:00
0.463,2025-07-02T03:36:16.132179+00:00
0.56,2025-07-02T03:36:21.138622+00:00
0.52,2025-07-02T03:36:26.143206+00:00
0.512,2025-07-02T03:36:31.148000+00:00
0.387,2025-07-02T03:36:36.152586+00:00
0.278,2025-07-02T03:36:41.141593+00:00
0.246,2025-07-02T03:36:46.146693+00:00
0.221,2025-07-02T03:36:51.143379+00:00
0.392,2025-07-02T03:36:56.148468+00:00
0.473,2025-07-02T03:37:01.143513+00:00
0.522,2025-07-02T03:37:06.145793+00:00
0.269,2025-07-02T03:37:11.163354+00:00
0.244,2025-07-02T03:37:16.152730+00:00
0.443,2025-07-02T03:37:21.149952+00:00
0.532,2025-07-02T03:37:26.151415+00:00
0.404,2025-07-02T03:37:31.149926+00:00
0.581,2025-07-02T03:37:36.161031+00:00
0.323,2025-07-02T03:37:41.153853+00:00
0.249,2025-07-02T03:37:46.164245+00:00
0.224,2025-07-02T03:37:51.159274+00:00
0.591,2025-07-02T03:37:56.173078+00:00
0.385,2025-07-02T03:38:01.170219+00:00
0.539,2025-07-02T03:38:06.165623+00:00
0.337,2025-07-02T03:38:11.172092+00:00
0.404,2025-07-02T03:38:16.165063+00:00
0.588,2025-07-02T03:38:21.165588+00:00
0.283,2025-07-02T03:38:26.173350+00:00
0.538,2025-07-02T03:38:31.171661+00:00
0.24,2025-07-02T03:38:36.175307+00:00
0.501,2025-07-02T03:38:41.184961+00:00
0.375,2025-07-02T03:38:46.177831+00:00
0.444,2025-07-02T03:38:51.177019+00:00
0.576,2025-07-02T03:38:56.180572+00:00
0.239,2025-07-02T03:39:01.178881+00:00
0.342,2025-07-02T03:39:06.186714+00:00
0.369,2025-07-02T03:39:11.185366+00:00
0.375,2025-07-02T03:39:16.186911+00:00
0.229,2025-07-02T03:39:21.188710+00:00
0.558,2025-07-02T03:39:26.188802+00:00
0.29,2025-07-02T03:39:31.186728+00:00
0.545,2025-07-02T03:39:36.196957+00:00
0.586,2025-07-02T03:39:41.195343+00:00
0.503,2025-07-02T03:39:46.192387+00:00
0.384,2025-07-02T03:39:51.196309+00:00
0.253,2025-07-02T03:39:56.197054+00:00
0.407,2025-07-02T03:40:01.196368+00:00
0.54,2025-07-02T03:40:06.201445+00:00
0.323,2025-07-02T03:40:11.200377+00:00
0.474,2025-07-02T03:40:16.216472+00:00
0.488,2025-07-02T03:40:21.211292+00:00
0.25,2025-07-02T03:40:26.215953+00:00
0.467,2025-07-02T03:40:31.215197+00:00
0.596,2025-07-02T03:40:36.205746+00:00
0.579,2025-07-02T03:40:41.212129+00:00
0.327,2025-07-02T03:40:46.208631+00:00
0.283,2025-07-02T03:40:51.209671+00:00
0.446,2025-07-02T03:40:56.222717+00:00
0.551,2025-07-02T03:41:01.227174+00:00
0.363,2025-07-02T03:41:06.255270+00:00
0.542,2025-07-02T03:41:11.221259+00:00
0.439,2025-07-02T03:41:16.227723+00:00
0.555,2025-07-02T03:41:21.231713+00:00
0.54,2025-07-02T03:41:26.223978+00:00
0.542,2025-07-02T03:41:31.229709+00:00
0.316,2025-07-02T03:41:36.233337+00:00
0.232,2025-07-02T03:41:41.266477+00:00
0.535,2025-07-02T03:41:46.262202+00:00
0.453,2025-07-02T03:41:51.266502+00:00
0.55,2025-07-02T03:41:56.273326+00:00
0.484,2025-07-02T03:42:01.267805+00:00
0.554,2025-07-02T03:42:06.279660+00:00
0.481,2025-07-02T03:42:11.276068+00:00
0.454,2025-07-02T03:42:16.283693+00:00
0.428,2025-07-02T03:42:21.281280+00:00
0.278,2025-07-02T03:42:26.280081+00:00
0.558,2025-07-02T03:42:31.276272+00:00
0.403,2025-07-02T03:42:36.280358+00:00
0.547,2025-07-02T03:42:41.277356+00:00
0.364,2025-07-02T03:42:46.292355+00:00
0.591,2025-07-02T03:42:51.286551+00:00
0.201,2025-07-02T03:42:56.286549+00:00
0.414,2025-07-02T03:43:01.291047+00:00
0.465,2025-07-02T03:43:06.290702+00:00
0.549,2025-07-02T03:43:11.288945+00:00
0.493,2025-07-02T03:43:16.298498+00:00
0.411,2025-07-02T03:43:21.298983+00:00
0.533,2025-07-02T03:43:26.303883+00:00
0.47,2025-07-02T03:43:31.309346+00:00
0.249,2025-07-02T03:43:36.304267+00:00
0.454,2025-07-02T03:43:41.299521+00:00
0.357,2025-07-02T03:43:46.300027+00:00
0.401,2025-07-02T03:43:51.307691+00:00
0.456,2025-07-02T03:43:56.300845+00:00
0.538,2025-07-02T03:44:01.313317+00:00
0.32,2025-07-02T03:44:06.315060+00:00
0.388,2025-07-02T03:44:11.312736+00:00
0.327,2025-07-02T03:44:16.317751+00:00
0.201,2025-07-02T03:44:21.317300+00:00
0.304,2025-07-02T03:44:26.312439+00:00
0.357,2025-07-02T03:44:31.314985+00:00
0.546,2025-07-02T03:44:36.313112+00:00
0.474,2025-07-02T03:44:41.324924+00:00
0.433,2025-07-02T03:44:46.329472+00:00
0.409,2025-07-02T03:44:51.326053+00:00
0.366,2025-07-02T03:44:56.322183+00:00
0.34,2025-07-02T03:45:01.330555+00:00
0.541,2025-07-02T03:45:06.320828+00:00
0.578,2025-07-02T03:45:11.332106+00:00
0.345,2025-07-02T03:45:16.331202+00:00
0.469,2025-07-02T03:45:21.340142+00:00
0.241,2025-07-02T03:45:26.332407+00:00
0.315,2025-07-02T03:45:31.332949+00:00
0.547,2025-07-02T03:45:36.344824+00:00
0.232,2025-07-02T03:45:41.333809+00:00
0.581,2025-07-02T03:45:46.347687+00:00
0.434,2025-07-02T03:45:51.348145+00:00
0.217,2025-07-02T03:45:56.340368+00:00
0.322,2025-07-02T03:46:01.346342+00:00
0.223,2025-07-02T03:46:06.347684+00:00
0.529,2025-07-02T03:46:11.359001+00:00
0.243,2025-07-02T03:46:16.342297+00:00
0.359,2025-07-02T03:46:21.356855+00:00
0.238,2025-07-02T03:46:26.359004+00:00
0.244,2025-07-02T03:46:31.356905+00:00
0.537,2025-07-02T03:46:36.355898+00:00
0.473,2025-07-02T03:46:41.348349+00:00
