value,time
1037.6,2025-07-02T03:39:51.230340+00:00
1037.0,2025-07-02T03:39:56.237091+00:00
988.6,2025-07-02T03:40:01.231174+00:00
994.6,2025-07-02T03:40:06.235475+00:00
1020.6,2025-07-02T03:40:11.235409+00:00
1040.5,2025-07-02T03:40:16.252505+00:00
1007.9,2025-07-02T03:40:21.248326+00:00
1015.0,2025-07-02T03:40:26.251986+00:00
1024.4,2025-07-02T03:40:31.250229+00:00
1030.6,2025-07-02T03:40:36.241779+00:00
1031.1,2025-07-02T03:40:41.247160+00:00
986.5,2025-07-02T03:40:46.242662+00:00
992.4,2025-07-02T03:40:51.249707+00:00
1043.6,2025-07-02T03:40:56.260752+00:00
996.9,2025-07-02T03:41:01.267210+00:00
1037.2,2025-07-02T03:41:06.294305+00:00
1009.7,2025-07-02T03:41:11.258293+00:00
1040.3,2025-07-02T03:41:16.264758+00:00
1033.1,2025-07-02T03:41:21.276755+00:00
993.0,2025-07-02T03:41:26.258009+00:00
1004.2,2025-07-02T03:41:31.267744+00:00
1034.4,2025-07-02T03:41:36.279380+00:00
993.7,2025-07-02T03:41:41.302510+00:00
992.6,2025-07-02T03:41:46.297234+00:00
996.9,2025-07-02T03:41:51.303537+00:00
1036.2,2025-07-02T03:41:56.308358+00:00
1046.1,2025-07-02T03:42:01.303837+00:00
980.2,2025-07-02T03:42:06.314692+00:00
1030.6,2025-07-02T03:42:11.313102+00:00
996.6,2025-07-02T03:42:16.320728+00:00
1015.9,2025-07-02T03:42:21.317313+00:00
1047.0,2025-07-02T03:42:26.315113+00:00
996.1,2025-07-02T03:42:31.313306+00:00
1008.8,2025-07-02T03:42:36.321396+00:00
986.1,2025-07-02T03:42:41.319399+00:00
995.6,2025-07-02T03:42:46.332391+00:00
1000.8,2025-07-02T03:42:51.326041+00:00
1002.1,2025-07-02T03:42:56.328587+00:00
990.7,2025-07-02T03:43:01.326078+00:00
1023.4,2025-07-02T03:43:06.333741+00:00
1020.4,2025-07-02T03:43:11.325979+00:00
1039.7,2025-07-02T03:43:16.336533+00:00
1047.3,2025-07-02T03:43:21.336016+00:00
991.2,2025-07-02T03:43:26.343919+00:00
1046.5,2025-07-02T03:43:31.345379+00:00
988.1,2025-07-02T03:43:36.346306+00:00
1041.9,2025-07-02T03:43:41.335553+00:00
1009.8,2025-07-02T03:43:46.339062+00:00
1040.3,2025-07-02T03:43:51.343724+00:00
1011.1,2025-07-02T03:43:56.340882+00:00
1034.8,2025-07-02T03:44:01.350350+00:00
1006.8,2025-07-02T03:44:06.357098+00:00
1025.2,2025-07-02T03:44:11.354775+00:00
1020.2,2025-07-02T03:44:16.361791+00:00
1046.8,2025-07-02T03:44:21.354334+00:00
986.8,2025-07-02T03:44:26.353476+00:00
1018.4,2025-07-02T03:44:31.355021+00:00
1009.2,2025-07-02T03:44:36.354149+00:00
1022.8,2025-07-02T03:44:41.363959+00:00
982.2,2025-07-02T03:44:46.369508+00:00
1044.4,2025-07-02T03:44:51.364088+00:00
1027.7,2025-07-02T03:44:56.363221+00:00
987.7,2025-07-02T03:45:01.373594+00:00
1033.7,2025-07-02T03:45:06.360864+00:00
1038.4,2025-07-02T03:45:11.373144+00:00
1037.5,2025-07-02T03:45:16.370237+00:00
999.3,2025-07-02T03:45:21.379178+00:00
1020.9,2025-07-02T03:45:26.374446+00:00
1027.0,2025-07-02T03:45:31.378992+00:00
1015.6,2025-07-02T03:45:36.388864+00:00
1023.2,2025-07-02T03:45:41.377849+00:00
982.3,2025-07-02T03:45:46.393729+00:00
991.3,2025-07-02T03:45:51.391184+00:00
983.9,2025-07-02T03:45:56.382407+00:00
1025.3,2025-07-02T03:46:01.388381+00:00
994.4,2025-07-02T03:46:06.390724+00:00
984.1,2025-07-02T03:46:11.403041+00:00
1043.1,2025-07-02T03:46:16.382335+00:00
1042.4,2025-07-02T03:46:21.399893+00:00
1023.2,2025-07-02T03:46:26.400970+00:00
984.7,2025-07-02T03:46:31.399945+00:00
1048.2,2025-07-02T03:46:36.396438+00:00
985.7,2025-07-02T03:46:41.394392+00:00
