value,time
320.1,2025-07-02T03:28:30.919094+00:00
348.6,2025-07-02T03:28:35.912782+00:00
320.7,2025-07-02T03:28:40.908322+00:00
319.1,2025-07-02T03:28:45.925210+00:00
309.0,2025-07-02T03:28:50.920750+00:00
341.8,2025-07-02T03:28:55.967698+00:00
317.1,2025-07-02T03:29:00.927878+00:00
307.6,2025-07-02T03:29:05.918974+00:00
344.9,2025-07-02T03:29:10.916549+00:00
314.8,2025-07-02T03:29:15.931019+00:00
338.1,2025-07-02T03:29:20.933910+00:00
340.3,2025-07-02T03:29:25.929250+00:00
321.6,2025-07-02T03:29:30.924677+00:00
308.4,2025-07-02T03:29:35.938189+00:00
337.7,2025-07-02T03:29:40.935269+00:00
335.9,2025-07-02T03:29:45.934392+00:00
331.8,2025-07-02T03:29:50.935244+00:00
347.5,2025-07-02T03:29:55.931683+00:00
302.0,2025-07-02T03:30:00.934049+00:00
311.9,2025-07-02T03:30:05.939040+00:00
323.4,2025-07-02T03:30:10.941167+00:00
323.7,2025-07-02T03:30:15.944573+00:00
300.9,2025-07-02T03:30:20.944118+00:00
304.1,2025-07-02T03:30:25.944231+00:00
307.9,2025-07-02T03:30:30.940164+00:00
334.9,2025-07-02T03:30:35.948718+00:00
316.6,2025-07-02T03:30:41.037714+00:00
334.0,2025-07-02T03:30:46.045868+00:00
324.8,2025-07-02T03:30:51.049040+00:00
306.7,2025-07-02T03:30:56.049673+00:00
303.0,2025-07-02T03:31:01.100459+00:00
322.5,2025-07-02T03:31:06.053369+00:00
332.7,2025-07-02T03:31:11.061102+00:00
306.2,2025-07-02T03:31:16.059229+00:00
326.0,2025-07-02T03:31:21.063248+00:00
331.3,2025-07-02T03:31:26.063774+00:00
300.1,2025-07-02T03:31:31.062560+00:00
328.3,2025-07-02T03:31:36.069109+00:00
300.3,2025-07-02T03:31:41.065088+00:00
306.1,2025-07-02T03:31:46.058797+00:00
342.4,2025-07-02T03:31:51.069975+00:00
302.9,2025-07-02T03:31:56.063787+00:00
321.8,2025-07-02T03:32:01.069193+00:00
336.3,2025-07-02T03:32:06.075744+00:00
325.5,2025-07-02T03:32:11.079795+00:00
331.5,2025-07-02T03:32:16.079487+00:00
333.1,2025-07-02T03:32:21.087360+00:00
304.6,2025-07-02T03:32:26.078588+00:00
342.6,2025-07-02T03:32:31.087082+00:00
323.0,2025-07-02T03:32:36.078618+00:00
323.3,2025-07-02T03:32:41.082748+00:00
341.9,2025-07-02T03:32:46.098306+00:00
330.3,2025-07-02T03:32:51.100252+00:00
305.3,2025-07-02T03:32:56.083966+00:00
349.0,2025-07-02T03:33:01.086935+00:00
325.5,2025-07-02T03:33:06.100492+00:00
341.6,2025-07-02T03:33:11.087822+00:00
324.2,2025-07-02T03:33:16.093949+00:00
337.9,2025-07-02T03:33:21.092533+00:00
348.4,2025-07-02T03:33:26.095933+00:00
321.8,2025-07-02T03:33:31.102304+00:00
302.8,2025-07-02T03:33:36.099102+00:00
302.8,2025-07-02T03:33:41.101556+00:00
340.0,2025-07-02T03:33:46.113050+00:00
306.3,2025-07-02T03:33:51.101558+00:00
320.0,2025-07-02T03:33:56.117363+00:00
324.6,2025-07-02T03:34:01.113242+00:00
300.3,2025-07-02T03:34:06.120605+00:00
330.1,2025-07-02T03:34:11.126305+00:00
343.1,2025-07-02T03:34:16.116755+00:00
343.1,2025-07-02T03:34:21.127420+00:00
326.1,2025-07-02T03:34:26.119903+00:00
320.0,2025-07-02T03:34:31.123792+00:00
339.6,2025-07-02T03:34:36.117137+00:00
321.9,2025-07-02T03:34:41.119560+00:00
343.1,2025-07-02T03:34:46.123629+00:00
336.5,2025-07-02T03:34:51.133031+00:00
319.7,2025-07-02T03:34:56.135982+00:00
320.8,2025-07-02T03:35:01.129335+00:00
333.8,2025-07-02T03:35:06.132022+00:00
328.0,2025-07-02T03:35:11.134920+00:00
317.4,2025-07-02T03:35:16.147268+00:00
328.5,2025-07-02T03:35:21.141662+00:00
316.7,2025-07-02T03:35:26.135498+00:00
316.2,2025-07-02T03:35:31.138230+00:00
342.0,2025-07-02T03:35:36.138334+00:00
333.5,2025-07-02T03:35:41.136257+00:00
347.2,2025-07-02T03:35:46.136693+00:00
330.9,2025-07-02T03:35:51.141019+00:00
335.2,2025-07-02T03:35:56.143129+00:00
331.6,2025-07-02T03:36:01.146444+00:00
342.2,2025-07-02T03:36:06.148239+00:00
315.8,2025-07-02T03:36:11.163395+00:00
345.2,2025-07-02T03:36:16.147192+00:00
320.4,2025-07-02T03:36:21.153636+00:00
332.2,2025-07-02T03:36:26.163224+00:00
304.0,2025-07-02T03:36:31.164015+00:00
337.5,2025-07-02T03:36:36.172604+00:00
319.4,2025-07-02T03:36:41.159609+00:00
345.4,2025-07-02T03:36:46.164711+00:00
310.1,2025-07-02T03:36:51.158393+00:00
309.9,2025-07-02T03:36:56.167486+00:00
314.5,2025-07-02T03:37:01.163531+00:00
313.7,2025-07-02T03:37:06.160807+00:00
347.5,2025-07-02T03:37:11.178368+00:00
300.6,2025-07-02T03:37:16.167744+00:00
347.3,2025-07-02T03:37:21.164966+00:00
344.6,2025-07-02T03:37:26.167430+00:00
323.2,2025-07-02T03:37:31.164939+00:00
315.5,2025-07-02T03:37:36.177046+00:00
341.8,2025-07-02T03:37:41.170868+00:00
313.2,2025-07-02T03:37:46.181260+00:00
342.1,2025-07-02T03:37:51.175289+00:00
327.7,2025-07-02T03:37:56.192095+00:00
337.5,2025-07-02T03:38:01.187099+00:00
323.8,2025-07-02T03:38:06.182639+00:00
310.9,2025-07-02T03:38:11.189108+00:00
307.6,2025-07-02T03:38:16.181078+00:00
337.3,2025-07-02T03:38:21.182603+00:00
306.2,2025-07-02T03:38:26.190365+00:00
345.8,2025-07-02T03:38:31.192681+00:00
311.3,2025-07-02T03:38:36.192321+00:00
344.2,2025-07-02T03:38:41.203978+00:00
339.0,2025-07-02T03:38:46.196849+00:00
343.3,2025-07-02T03:38:51.193034+00:00
347.0,2025-07-02T03:38:56.201590+00:00
306.0,2025-07-02T03:39:01.195897+00:00
302.6,2025-07-02T03:39:06.203730+00:00
302.9,2025-07-02T03:39:11.202382+00:00
309.5,2025-07-02T03:39:16.206929+00:00
335.9,2025-07-02T03:39:21.210731+00:00
325.1,2025-07-02T03:39:26.207820+00:00
319.6,2025-07-02T03:39:31.204745+00:00
302.5,2025-07-02T03:39:36.213973+00:00
309.6,2025-07-02T03:39:41.212359+00:00
333.8,2025-07-02T03:39:46.211405+00:00
319.0,2025-07-02T03:39:51.213325+00:00
342.1,2025-07-02T03:39:56.216072+00:00
319.3,2025-07-02T03:40:01.213163+00:00
327.2,2025-07-02T03:40:06.218461+00:00
325.8,2025-07-02T03:40:11.217391+00:00
322.9,2025-07-02T03:40:16.233487+00:00
315.6,2025-07-02T03:40:21.228309+00:00
345.0,2025-07-02T03:40:26.233970+00:00
327.7,2025-07-02T03:40:31.232213+00:00
344.0,2025-07-02T03:40:36.222762+00:00
319.4,2025-07-02T03:40:41.229145+00:00
314.6,2025-07-02T03:40:46.225646+00:00
302.8,2025-07-02T03:40:51.231691+00:00
348.3,2025-07-02T03:40:56.242736+00:00
346.9,2025-07-02T03:41:01.248193+00:00
322.9,2025-07-02T03:41:06.276289+00:00
346.6,2025-07-02T03:41:11.240277+00:00
315.7,2025-07-02T03:41:16.247741+00:00
346.3,2025-07-02T03:41:21.253733+00:00
331.5,2025-07-02T03:41:26.240994+00:00
332.1,2025-07-02T03:41:31.246725+00:00
315.9,2025-07-02T03:41:36.257359+00:00
303.9,2025-07-02T03:41:41.285494+00:00
347.3,2025-07-02T03:41:46.279218+00:00
320.0,2025-07-02T03:41:51.284519+00:00
327.9,2025-07-02T03:41:56.291342+00:00
323.5,2025-07-02T03:42:01.285821+00:00
348.4,2025-07-02T03:42:06.297677+00:00
341.6,2025-07-02T03:42:11.294084+00:00
339.6,2025-07-02T03:42:16.301710+00:00
346.6,2025-07-02T03:42:21.300298+00:00
308.2,2025-07-02T03:42:26.299098+00:00
336.4,2025-07-02T03:42:31.294289+00:00
341.6,2025-07-02T03:42:36.301378+00:00
332.2,2025-07-02T03:42:41.298378+00:00
309.1,2025-07-02T03:42:46.313374+00:00
303.8,2025-07-02T03:42:51.307024+00:00
342.0,2025-07-02T03:42:56.307568+00:00
336.0,2025-07-02T03:43:01.309063+00:00
343.0,2025-07-02T03:43:06.311722+00:00
337.4,2025-07-02T03:43:11.306962+00:00
300.9,2025-07-02T03:43:16.317515+00:00
300.7,2025-07-02T03:43:21.318000+00:00
308.4,2025-07-02T03:43:26.323901+00:00
339.2,2025-07-02T03:43:31.326362+00:00
345.2,2025-07-02T03:43:36.327289+00:00
312.5,2025-07-02T03:43:41.317537+00:00
310.3,2025-07-02T03:43:46.319045+00:00
337.8,2025-07-02T03:43:51.325708+00:00
304.5,2025-07-02T03:43:56.319862+00:00
316.0,2025-07-02T03:44:01.332334+00:00
342.3,2025-07-02T03:44:06.334078+00:00
341.4,2025-07-02T03:44:11.334756+00:00
339.2,2025-07-02T03:44:16.337769+00:00
313.6,2025-07-02T03:44:21.336317+00:00
333.8,2025-07-02T03:44:26.332457+00:00
336.4,2025-07-02T03:44:31.333001+00:00
310.0,2025-07-02T03:44:36.333130+00:00
315.4,2025-07-02T03:44:41.344943+00:00
336.2,2025-07-02T03:44:46.349490+00:00
306.9,2025-07-02T03:44:51.346073+00:00
335.3,2025-07-02T03:44:56.341201+00:00
338.6,2025-07-02T03:45:01.350573+00:00
307.1,2025-07-02T03:45:06.340846+00:00
349.4,2025-07-02T03:45:11.352124+00:00
334.2,2025-07-02T03:45:16.351220+00:00
350.0,2025-07-02T03:45:21.360161+00:00
329.2,2025-07-02T03:45:26.354427+00:00
331.3,2025-07-02T03:45:31.354969+00:00
308.5,2025-07-02T03:45:36.367845+00:00
332.2,2025-07-02T03:45:41.356830+00:00
307.1,2025-07-02T03:45:46.371708+00:00
345.3,2025-07-02T03:45:51.369164+00:00
339.5,2025-07-02T03:45:56.360387+00:00
307.8,2025-07-02T03:46:01.368363+00:00
313.9,2025-07-02T03:46:06.369704+00:00
329.2,2025-07-02T03:46:11.382022+00:00
349.5,2025-07-02T03:46:16.363316+00:00
310.8,2025-07-02T03:46:21.377874+00:00
343.3,2025-07-02T03:46:26.379022+00:00
338.3,2025-07-02T03:46:31.377925+00:00
318.5,2025-07-02T03:46:36.376421+00:00
307.1,2025-07-02T03:46:41.369369+00:00
